token_mint,launch_time,cohort_buyer_count,buyers_min0_1,buyers_min1_5,sniper_intensity_ratio,first_minute_share,size_diversity_ratio,manipulation_risk_score,mfe_multiple_15m,mfe_multiple_30m,median_realized_return_pct,wallets_that_exited,wallets_gt_25pct,buy_sol_0_35m,sell_sol_0_35m,sell_trade_count_5to35m,sell_unique_traders_5to35m,is_tradeable_30m,is_clean_tradeable_30m
HvXScqZ3psYK14Wr53nQdK3tPST9MjhcGkAEwK1rmxej,2026-03-25 12:45:59.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.00031349,0,0,0,0,0
43u8f4ebdTbSXrB33k7ypdNjqmbD5nuNbiSaoKvjNEch,2026-03-25 12:45:49.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000537526,0,0,0,0
FLKtRpDyRpSbswWUUxG1HCU5674cRAK96SX7h67jfPSu,2026-03-25 12:45:48.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.00051836,0,0,0,0
5TdKAsaPHGXseELRbSZZkL9v69jKn8qkuqXhdviHpump,2026-03-25 12:45:48.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000517162,0,0,0,0
5Ytj7EN61GKR4DzKqVNWJ9DV4CpiRcNg7AYpStLMCYjJ,2026-03-25 12:45:47.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000705195,0,0,0,0
FYyunopArTwqzvm3LWCU3pFh6Xq5VtguW2CXge92pump,2026-03-25 12:45:46.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000692461,0,0,0,0
AiVL1C9VQRxMmNTCni1B44gssj4RnzoLxp9bCkpV9kA3,2026-03-25 12:45:46.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000276042,0,0,0,0
HAL1jyhAa3Kuh2cYRQ1hUgeabqJwHFZmBnT6DBBwhoXA,2026-03-25 12:45:45.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000219522,0,0,0,0
2VYjUSVtiikwCWECw2NpNBBRoaA9HyuMx994PfdvX6gw,2026-03-25 12:45:43.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.001389892,0,0,0,0
GGAyfknkHxTgT4h4nrRtqcpDtpz3ThZFa1Jzymn8bVCY,2026-03-25 12:45:42.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.000476627,0,0,0,0,0
HLRGoPcK1n4fmkowVyBNkVHRoiiCUL2qyneNqTUNpump,2026-03-25 12:45:42.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.002736176,0,0,0,0
HF6z4gg7CRZnDXo1UBMMm4Ap57MeEJtrF33GggQ7XakG,2026-03-25 12:45:42.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.001420915,0,0,0,0
AAYtTqsnP2Vw86TBFxeAJtaVdTZjiN59PrU5wzyLW27A,2026-03-25 12:45:12.000 UTC,44,49,65,0.7538461538461538,0.4298245614035088,0.64114832535885167,2,0,0,0,0,0,383.1634726180001,335.5076053849998,0,0,0,0
GGZoeYp3Vu4LqdDG6va7eYBM9iZJC2rEPjWXFQgigNAH,2026-03-25 12:44:02.000 UTC,1,1,1,1,0.5,1.00000000000000000,1,0,0,0,0,0,0.0020918810000000003,0,0,0,0,0
C5ui21xVmanuHGU5BkGWKT4bib6K8zrBtqcbMUEEdqSa,2026-03-25 12:43:43.000 UTC,0,1,0,0,1,0.66666666666666667,2,0,0,0,0,0,0.000420972,0.001347032,0,0,0,0
6ME48P8zM6JjdNXJG337JyUqfj1S6ostrTsWAAYopump,2026-03-25 12:41:26.000 UTC,14,14,14,1,0.5,0.92592592592592593,2,0.81185224748707,0.81185224748707,-38.05736956581902,1,0,11.284835502999998,11.345390067999997,16,13,0,0
8QuHPH58wtw4WX1VkuTRa8vdHFtnvj7XMd5xQ1vg3fdm,2026-03-25 12:37:39.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.011774248,0,0,0,0
4pF5uGt7QRD9SRqqJTVXwaDzueJc1J91GstcsTHdM66g,2026-03-25 12:35:58.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.012085029,0,0,0,0
GEt9fghvncVfS4o34bwiGb4LF6S6MN5V5aJ9h3Tb6YT,2026-03-25 12:35:02.000 UTC,10,12,12,1,0.5,0.50000000000000000,2,4.7026087734296835,4.691498576879625,325.2033553208305,8,2,2.5547864090000014,2.6144172719999994,75,39,0,0
3K96gtGyXmnF8UqmWMr2pJ4qR4W673doVukBP3TPosGk,2026-03-25 12:34:59.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.004160628,0,0,0,0
D7qqKEr7JFpAd82m9nvJL2psdPmU1oW54g1LHvDUYFAN,2026-03-25 12:34:58.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,1.08955,0,0,0,0,0
FTMjoTqwXjANAZ2YpYtUrEd129pgHMxYLwmLUzCsbonk,2026-03-25 12:33:02.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.026857807,0,0,0,0
6vWgCAjn7Z7kKsf9W9eTEyfnnTFcTpeSuVYK1EZuN754,2026-03-25 12:32:16.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.004070492,0,0,0,0
A8drt8f2qHyEvd86EYAMXrpCMSAsybKafVaz63jjP3G,2026-03-25 12:29:38.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.004508639,0,0,0,0
4yTZ41t1WUPJoEFwhmFFzrL3UbFWkdDRVUKJTtLwpump,2026-03-25 12:29:34.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.003062496,0,0,0,0
An6v4qiZjqFqVgDfS55Zc74XEmTkS37syMcfH71WD7Av,2026-03-25 12:27:16.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.003461373,0,0,0,0
7BA3nEMk5FGf2UR786cqrPWVFnoPwm6W6meMsxAJqvA8,2026-03-25 12:24:34.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.004297147,0,0,0,0
9tryKXHLqi9r7jyUrDeuqsAKAYRLjSjvSX9c8Rk7N6bj,2026-03-25 12:24:17.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.2475,0,0,0,0,0
FHe2BoxD9ExsjxdQ6JV49ifYYDayinWdBjiaNXRiufGm,2026-03-25 12:24:13.000 UTC,137,44,164,0.2682926829268293,0.21153846153846154,0.61168384879725086,1,1.226252642216298,1.3873991490312672,24.568372280922013,75,35,589.1131150530018,492.1044822209999,512,103,1,0
3XF2wgUhzb7gXpZbQ5W4vCYnMrBeeseGw9cgdXBQzEfB,2026-03-25 12:23:31.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.004255227,0,0,0,0,0
7dqSAu55M1ex6DZNC3iD6QSSBBYLAZgWDms9VMmEkrrS,2026-03-25 12:20:25.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,3.96,0,0,0,0,0
5SajFbq4tsjk4VZhJMbnD3bGJxrrGFv2YuuLgiBPxw2L,2026-03-25 12:19:16.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.002023588,0,0,0,0
38yASGRU55Nc8xK3tqeqKBxrDLSTMYcRYAcpePoUebpy,2026-03-25 12:17:47.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.012127276,0,0,0,0
EXncNMq6dpJWrqpm9khPG43hi26grvftP1XXFvg6pump,2026-03-25 12:12:29.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.001080596,1,1,0,0
E9aA5j9Rui8osU64gJGLF7MYavTCumUEXN2W48eLsVM5,2026-03-25 12:11:32.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.011489646,0,0,0,0
9UYAYvVS2cZ3BndbsoG1ScJbjfwyEPGxjE79hh5ipump,2026-03-25 12:11:30.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.0597,0,0,0,0,0
6HwgsbYrgCXrr7LfoSsejGdVNq7FhHXABzxs2N1gbonk,2026-03-25 12:09:46.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.04995,0,0,0,0,0
Aft8WUX5eNdGU9D5yfTepgkeiLmzsdVrDAVEjra8Z98K,2026-03-25 12:09:20.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.245782869,0,0,0,0
kBHHmoPPmxpDZzUYEX2USJetoc7g8GSh8R2AG6mKUSA,2026-03-25 12:09:07.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.011902803,0,0,0,0
DswSjon5unikRDQaFJVKsD6628CsQvp9r928ZWQcJpBG,2026-03-25 12:07:02.000 UTC,156,57,176,0.32386363636363635,0.2446351931330472,0.39141414141414141,1,1.1757144804896253,1.3287675061039597,0,45,0,423.6059779480004,367.61921659800026,716,124,1,0
ASVGTsHoQM3M3BesKyR2BibNoxykHbeX1kittdykpump,2026-03-25 12:04:50.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.5,0.4975439,0,0,0,0
8axDNsEg6y5EosCYsK9EDfXipEUU9fYmCXnSaWtUxCWw,2026-03-25 12:04:46.000 UTC,2,8,2,4,0.8,0.50000000000000000,3,0.9953674666666666,0.9953674666666666,-0.4632533333333355,1,0,0.12069980000000001,0.10564773,2,2,0,0
8Bi7z3i1kUfGYWxP6AsRDkBSGLSkWZy1D4D8qDGFpump,2026-03-25 12:04:28.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.014713192,0,0,0,0
CrFXYhxePQcc6hWRtHiWHwosxvczQDiXzHz1ptVwzJfs,2026-03-25 12:04:24.000 UTC,0,0,0,0,0,0.50000000000000000,0,0,0,0,0,0,0,0.000186345,0,0,0,0
5jfNhzFasY3a2zR9R53guGo5P5ZbFjUiMb7FGMQKSray,2026-03-25 12:04:13.000 UTC,0,12,0,0,1,0.25000000000000000,3,0,0,0,0,0,0.07061526400000001,0.28681763,0,0,0,0
GCNXy1St2SQp8J7XmuviahgXHuyan4h7C2gGUD94pump,2026-03-25 12:02:49.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.006775494,0,0,0,0
G4oSH2tJvu84B5KZzrm233RJscbbs1jopf1qYrbsNm5P,2026-03-25 12:01:57.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.01523854,0,0,0,0
3r2rdLQyQa1Vacvqj6r8a6sSZ67HFXqdcQPPgYc9pump,2026-03-25 12:01:49.000 UTC,0,0,0,0,0,0.50000000000000000,0,0,0,0,0,0,0,0.051218638,0,0,0,0
USNa8zJvVcr6o5toDWetd8faUHqGJaXH3bGz7fdtdvy,2026-03-25 12:01:08.000 UTC,1,1,1,1,0.5,1.00000000000000000,1,1.0307661421856047,1.0307661421856047,0,0,0,1.52,0.079601822,1,1,0,0
BZMHhY98SkijgC4EadCgtdwijDhN7wcgNQDhnhGopump,2026-03-25 12:00:09.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.00713452,0,0,0,0
GouJBNJZ4H3MUVKEGwenaGd5MgYef2m4AwX5p3UscTXV,2026-03-25 11:59:53.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.011771638,0,0,0,0
C39qGk3vubY62LB5dHuSCBgd17KLrZMCisGShWWYF9Rp,2026-03-25 11:54:16.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,0.03,0.03,0,0,0,0
HxzWLW4yb6mL88Fa1MQLdSw9BjE4WcfXUrC4BTzbpump,2026-03-25 11:53:54.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,5.9275e-05,0,0,0,0
FXH3EUnxJNPMnFBi89DGEYUVPQyXCh5PZSyQLkLcf9Mk,2026-03-25 11:52:36.000 UTC,4,13,4,3.25,0.7647058823529411,0.51724137931034483,3,0.7719751616220044,0.7719751616220044,0,0,0,0.260415,0.214228413,2,2,0,0
2NiJ4Jn3xBFczAqnYFKc6hEKdAmp5xD8BeBVCB4Tpump,2026-03-25 11:48:40.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.01266059,0,0,0,0,0
8AiJ1jDHVzQwKe1My6SrLnBThSHHdwi4fbSk4LnCEgu,2026-03-25 11:45:07.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.027899006,0,0,0,0,0
z3dn17yLaGMKffVogeFHQ9zWVcXgqgf3PQnDsNs2g6M,2026-03-25 11:43:06.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000347886,0,0,0,0
6Apj8hpw3Q6WWDntJ3ifc9RCC7udLQJc97WDLvMHYMLo,2026-03-25 11:40:45.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.000517311,0,0,0,0,0
6QczdaGuWUPuGxo9vsJWCdRLwbUaQesnERmsgZunbonk,2026-03-25 11:38:31.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000282661,0,0,0,0
CWFa2nxUMf5d1WwKtG9FS9kjUKGwKXWSjH8hFdWspump,2026-03-25 11:37:42.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.03603195,0,0,0,0
HB8KrN7Bb3iLWUPsozp67kS4gxtbA4W5QJX4wKPvpump,2026-03-25 11:37:42.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.035889101,0,0,0,0,0
3toHjeBTfPXQSux246zCiV4bwPrjbyLJnUWDBvizMArp,2026-03-25 11:37:35.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.005600266,0,0,0,0,0
DQKA8ohLLiAoES8BXvBswbQ1DefnkZTqvNnnHbbGpump,2026-03-25 11:37:01.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.073125898,0,0,0,0,0
5nmAPTdPyzoCvsfDcXRbAf45ChFKDfEt3AZd9c5foda6,2026-03-25 11:32:05.000 UTC,198,59,217,0.271889400921659,0.213768115942029,0.23373493975903614,1,1.1383714090638415,1.241961010459091,14.90234106292425,82,0,393.2425259530013,341.8451620850005,936,152,1,0
o1euYXuT1N1oydJYA1RwsGZwRkvZKEZGdwijbbTpump,2026-03-25 11:30:12.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.4436e-05,0,0,0,0
FNA2Dq564Nqea621z7U5byo8YwzHzy5CLxY9ToT12AaX,2026-03-25 11:29:20.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.002362661,0,0,0,0
G1fogMnrsqNfmP8ar3WxY2XvtUFXSf18nfYMUkCmpump,2026-03-25 11:28:53.000 UTC,0,4,0,0,1,0.50000000000000000,2,0,0,0,0,0,7.625,0.199010831,1,1,0,0
CPENiEyXdEUmKQNXqCVfaNZMTbWbXTBWFKjVfRHfbcMT,2026-03-25 11:26:41.000 UTC,12,10,13,0.7692307692307693,0.43478260869565216,0.45454545454545455,1,1.489551156449212,1.489551156449212,9.878336538461552,6,0,0.46352958800000016,0.417466901,56,16,1,0
EqVcQy3RUWjxwz1ZpA4pmV1MvFYTBgBZugXCpPzeHb4r,2026-03-25 11:23:11.000 UTC,176,59,199,0.2964824120603015,0.22868217054263565,0.44685242518059856,1,1.381092868638219,1.4080601685566865,23.714485547658228,45,14,7592.765961084103,7510.181960221,2622,1052,1,0
HM81dy4rm1HZwN5ggmcrt4ELJCxxc2pWaVqyqB8mT2go,2026-03-25 11:21:35.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,1,0.519972241,0,0,0,0
iHmyCCVc8aHNSiRBQtwu4LLenaAfzCN3YNQLfrRqwRb,2026-03-25 11:19:57.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.4,0,0,0,0,0
24gG4br5xFBRmxdqpgirtxgcr7BaWoErQfc2uyDp2Qhh,2026-03-25 11:19:33.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.05353658,0,0,0,0,0
3Wp5z1GtPqKwyiaicXa7nyXhBVJJ5JgAwzWXuPXqpump,2026-03-25 11:19:26.000 UTC,4,3,4,0.75,0.42857142857142855,0.50000000000000000,0,0.9692848912036965,0.9692848912036965,0,0,0,38.281,0,0,0,0,0
EDG1xYv1T9faiQL5nQyQ6r8rtMW79ZYpQBAsxtKCwd8N,2026-03-25 11:18:31.000 UTC,25,6,25,0.24,0.1935483870967742,0.82352941176470588,1,2.173549971306089,2.173549971306089,0,0,0,83.45594099899999,6.9620000000000004e-06,0,0,0,0
F2DKC8H9UDdBMsBZQBixLBACe5dteEkFvK5rqZ42pump,2026-03-25 11:18:10.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,9.7007e-05,0,0,0,0
GvV7sFu6FHJsSVXfpG7xqFnWar3c7YkcC74rqe7Bpump,2026-03-25 11:17:06.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.00054945,0,0,0,0,0
76LRCfW1JDnYnZACE1RV7k7LCWtdDqHqzp4AmT66XKdu,2026-03-25 11:15:34.000 UTC,57,35,89,0.39325842696629215,0.28225806451612906,0.02247191011235955,2,1.8046181174903146,2.6786391442645554,0,0,0,26.091144207001005,0,0,0,0,0
G8LF6e5yyfnEW9CfknpyqTgbMoRs1vtYAZqQc4U9bonk,2026-03-25 11:12:32.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,0.000115657,0.000211466,0,0,0,0
3AvXA85wtW4UdAk1mnJsncGKvfEngsTypC9nybZJbonk,2026-03-25 11:12:10.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.022472957,0,0,0,0
34bujTsYDn6kkpPx4tpe1bMo6mt6QHWRqiBkS8CEpump,2026-03-25 11:12:00.000 UTC,0,4,0,0,1,0.14285714285714286,3,0,0,0,0,0,0.0020259640000000003,0.101437986,0,0,0,0
8v42v8UQuMHizQ5ygWfJMJ7LMfquH9RjbTm2r3u3GR3R,2026-03-25 11:10:27.000 UTC,194,51,214,0.2383177570093458,0.19245283018867926,0.45397489539748954,1,1.1385332854413839,1.1385332854413839,1.4658935539199058,20,0,1657.5586783469937,1586.2029497960004,280,154,0,0
Goz11M7vt5fXyJ4F1xxaaySiqurEpZqfDsmGSMjHpump,2026-03-25 11:09:48.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.7,0,0,0,0,0
CTJPoPRySx33NupxRuj4m3Z2zan1vkAeKJxP2rvipump,2026-03-25 11:07:56.000 UTC,1,0,1,0,0,1.00000000000000000,0,0,0,0,0,0,0.01,0.90239242,0,0,0,0
EHR1cVxyZjP3xiYHYu4FCEPmbg2RnWo5PVjJ6itSbonk,2026-03-25 11:07:52.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000207647,0,0,0,0
Bdou8ZwZg6GGQakfGDTf4BmAMQ1oPh3Fe21VHTSEbonk,2026-03-25 11:07:07.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.003863216,0,0,0,0
7Z7HucmYV59xic8drjLBhNtqYyepBRWcBybVAyfTEeSS,2026-03-25 11:06:42.000 UTC,8,4,8,0.5,0.3333333333333333,0.60000000000000000,0,1.5314192082609757,1.8449260106900207,47.55924166666665,6,2,1.259374753,2.2484141589999997,21,13,0,0
oaZ21d7RCadyrT5TNBvCw58t7So5waGmFcoAXvhPgem,2026-03-25 11:04:40.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.0009915,0,0,0,0,0
BG6VWes7KRFNPXHbWbA95ZU7grnaob8JSsS7r181pump,2026-03-25 11:00:52.000 UTC,0,3,0,0,1,0.66666666666666667,2,0,0,0,0,0,2.6500000000000004,0.207436457,1,1,0,0
BvSCfDcLdjnKkrSHoPcNd63BVi4GJp16uVYRwVsnzCka,2026-03-25 10:59:13.000 UTC,202,63,219,0.2876712328767123,0.22340425531914893,0.23379629629629630,1,1.194904861451501,1.2925543430399435,18.167462275383063,80,1,323.68256000400055,274.90141227499987,663,154,1,0
GT2JT6o9X9L9RkTBcPyq5MrWp9S9Z6nwdsNgMcCGbDPx,2026-03-25 10:57:52.000 UTC,189,67,210,0.319047619047619,0.24187725631768953,0.45388601036269430,1,1.0389686056264684,1.0389686056264684,0.8795443530188463,14,0,1193.889110931997,1135.3862385389991,60,57,0,0
NffjGRsZauVowbYDYyXGt35zTDcjt5Qj47mfeodpump,2026-03-25 10:56:35.000 UTC,58,36,92,0.391304347826087,0.28125,0.02564102564102564,2,1.7164250878052627,1.7164250878052627,11.599871305621502,58,18,16.33157285999988,16.318385830999997,101,101,1,0
5f7wBfDeh45br14FfeUf73Z9f2fkUC7mcBteJEjopump,2026-03-25 10:55:36.000 UTC,27,22,46,0.4782608695652174,0.3235294117647059,0.02238805970149254,2,1.600783344536919,1.9383799274025637,-42.59254077142233,26,5,23.1285917910007,23.14680958800003,156,49,0,0
CdVMjJA5pVkuG7i98BZZXYHxFhKxcFBpZ2S7NUQ4pump,2026-03-25 10:54:35.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,1.837704162,1.848824411,0,0,0,0
Bzn39ykpJsEtrcLohvoudVq9wY15Ui52fQinfWHtpump,2026-03-25 10:53:01.000 UTC,0,5,0,0,1,1.00000000000000000,3,0,0,0,0,0,9.43720376,9.431414392,0,0,0,0
A5qDSJfSzVs6xUPE7oiwmUfYqwaAQLygsoUNpQ1Ly62d,2026-03-25 10:50:35.000 UTC,3,8,3,2.6666666666666665,0.7272727272727273,0.38888888888888889,3,0.9731470222368869,0.9731470222368869,-1.787200000000011,2,0,0.19903497300000006,0.164499235,7,7,0,0
21Jr6HaRs9BpZ8cLg3X1e7dgtjVKG5ijM6zNujqKbonk,2026-03-25 10:48:02.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000281203,0,0,0,0
BP4uxeDKFokhiMX4vwE4kJsLqURGKjUCqeYNnEWm5MVy,2026-03-25 10:47:24.000 UTC,3,11,4,2.75,0.7333333333333333,0.32258064516129032,3,0.6795155801003425,0.6795155801003425,0,1,0,0.10726502100000002,0.102471004,6,5,0,0
Gcod1PCdRmAk82qobc9Pw2Uf1h7w2mSbNzKB9i53bonk,2026-03-25 10:47:05.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.016124692,0,0,0,0
ARYSMDWx9DuXzo4rqBPFLS5THq58693UtxoavVfSpump,2026-03-25 10:43:39.000 UTC,64,31,90,0.34444444444444444,0.256198347107438,0.02230483271375465,2,1.6585689886184765,2.3160785819016017,57.262796783731005,47,26,24.38089948900069,2.210687381000001,186,77,1,0
FtYEf3pY8BjtLZLd5FLvs1QjHH7HyD8h7Jx5FRLBe37g,2026-03-25 10:42:52.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.004026845,0,0,0,0
6vcR4qzZgPtJCMvpCsyPNdHgeLmcVH2736qSstZbpump,2026-03-25 10:42:43.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.015904723,0,0,0,0
6FnKaJVSRut6JtePtucCk9s3UzFoP51HjNLfWGuvpump,2026-03-25 10:41:06.000 UTC,61,33,91,0.3626373626373626,0.2661290322580645,0.02158273381294964,2,1.7043245860682361,2.40230222654471,56.54441396750922,44,27,24.355301760000636,2.0949243690000006,171,76,1,0
9s6B8cnQsV2sCccNwQe32Da5Swfyi58VNy99Tpri7kQp,2026-03-25 10:40:42.000 UTC,0,9,0,0,1,0.81818181818181818,3,0,0,0,0,0,759.412605,0.198586637,0,0,0,0
PERLJdDpkZc5amnBdfPkT3ntbRQMfkA6jZi1pFsjzcj,2026-03-25 10:38:12.000 UTC,0,5,0,0,1,0.28571428571428571,3,0,0,0,0,0,0.04988,4.926e-06,0,0,0,0
GXDSgxcGwJhTEZnCQkXpKUKVL8rmK9UYPXbNPszPpump,2026-03-25 10:36:13.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.01,0,0,0,0,0
7NXnmtUuakurFRxARrtybA7cWom857GpqLqj1gknbonk,2026-03-25 10:35:56.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.001186689,0,0,0,0
9cYXqd1ggyMTjwZFWnbDuf5EfLEcLuumMG67jRkJpump,2026-03-25 10:33:57.000 UTC,1,1,1,1,0.5,1.00000000000000000,1,0,0,0,0,0,0.153923538,0,0,0,0,0
BiGwCbrNetFGJYZMRJiPMEo3vf5XnLp7ibc1CtmuQGW4,2026-03-25 10:32:10.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.473069421,0.059153427,0,0,0,0
3z1192kRY6bVeKPaWXvtMDExbBYspue6rZBEf3d6rzpB,2026-03-25 10:27:07.000 UTC,1,1,1,1,0.5,1.00000000000000000,1,1.4033210368526527,1.4033210368526527,19.474248000000017,1,0,1.93,1.7342960539999999,3,3,0,0
9qG2ez9j8H8WyotMUsL5Q5v4Fd7Fjc2XKGisEW29pump,2026-03-25 10:15:02.000 UTC,58,37,87,0.42528735632183906,0.29838709677419356,0.02181818181818182,2,1.8723076207788252,2.7877538887959417,0,0,0,26.48931066400064,0.106115635,2,2,0,0
Gcp7GkU8VofmnXAd1nHYCZWtXpuoUGGKWkVkcu6Rpump,2026-03-25 10:14:17.000 UTC,54,40,88,0.45454545454545453,0.3125,0.02536231884057971,2,1.8991136231998742,2.8372805614749868,14.308222499999989,1,0,25.79845090000114,0.202451954,3,3,0,0
6PqWRmvpN4h1rijxfsNPXMXz7Mg41vuHimk6ggtVD8ix,2026-03-25 10:13:51.000 UTC,8,9,8,1.125,0.5294117647058824,0.59259259259259259,3,2.559864600255124,2.559864600255124,0,4,0,1.179196603,0.5463414329999999,18,11,0,0
BK9R6n5PvFiHpUsNEpihcRczS5mw1d2YMTkZXQjypump,2026-03-25 10:12:48.000 UTC,58,37,90,0.4111111111111111,0.29133858267716534,0.02197802197802198,2,1.809463679988481,2.1365141516164723,13.334886832941395,58,26,20.346932828000323,21.138798292000008,172,100,0,0
4w2RqZZYFpqY5rpVbrBFk1WEb7cLb4QwwgGjtqcCfsMS,2026-03-25 10:12:15.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.0199,0,0,0,0,0
AEtw35KpaNE7FTmV9HoEC2Q79tj7gz9cpT5JA7HJpump,2026-03-25 10:11:37.000 UTC,21,35,34,1.0294117647058822,0.5072463768115942,0.17021276595744681,4,0,0,0,0,0,6.66311325899999,6.937661170999999,0,0,0,0
CwxE4o7XqSbU8tiN9VqGnr43xkNExPdMTna3bpyxdaos,2026-03-25 10:09:37.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.004490828,0,0,0,0
BdwD7Z6Rbs5W2dz88Sh5mdbLJHUrPnL52jYFF6qmNwy3,2026-03-25 10:07:09.000 UTC,14,4,14,0.2857142857142857,0.2222222222222222,1.00000000000000000,0,1.2374724366815575,1.3752338546669396,0,0,0,636.0858547799999,540.1081649750004,118,20,1,0
